web-scraper-order,web-scraper-start-url,question,exercise,exercise-href
"1704513742-177","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","1. 全員が自分の意見を _______ したので、会議がなかなか終わらなかった。
 命令
 返信
 主張
 注文","JLPT N3 – Vocabulary Exercise 12","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-12/"
"1704513742-178","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","2. 何度も断っているのに、彼に _______ 頼まれて困っています。
 しつこく
 きびしく
 こまかく
 くわしく","JLPT N3 – Vocabulary Exercise 12","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-12/"
"1704513742-179","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","3. この商品は毎日1000個 _______ 売れるらしい。
 前後
 上下
 大小
 多少","JLPT N3 – Vocabulary Exercise 12","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-12/"
"1704513742-180","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","4. いくら探しても、手袋が _______ しか見つからない。
 半々
 片方
 反対
 部分","JLPT N3 – Vocabulary Exercise 12","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-12/"
"1704513742-181","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","5. 今度の試合はみんなで力を _______ 頑張ろう。
 かさねて
 あわせて
 くわえて
 ふやして","JLPT N3 – Vocabulary Exercise 12","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-12/"
"1704513742-182","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","次の言葉の使い方として最もよいものを、１・２・３・４から一つえらびなさい。","JLPT N3 – Vocabulary Exercise 12","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-12/"
"1704513742-183","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","6. そろそろ
 もう１０分以上待っているのに、バスがそろそろ来ない。
 最近洗濯機の調子がよくなかったが、昨日そろそろ壊れた。
 以前から探していた本が、そろそろ見つかった。
 仕事が残っているけど、そろそろ１２時なので昼休みにしよう。","JLPT N3 – Vocabulary Exercise 12","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-12/"
"1704513742-184","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","7. 自慢
 彼女は今度のコンサートで優勝する自慢がある。
 彼はゲームで負けたことがないのを自慢している。
 怒りたいのを自慢して、相手の話を最後まで聞いた。
 自分にどうしても自慢が持てなくて困っている。","JLPT N3 – Vocabulary Exercise 12","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-12/"
"1704513742-185","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","8. 指示
 「この書類、３０部コピーしておいて」と秘書に指示した。
 「この作文を見ていただけませんか」と先生に指示した。
 「あした映画を見に行こうよ」と友達に指示した。
 「トイレはどこにありますか」と店員に指示した。","JLPT N3 – Vocabulary Exercise 12","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-12/"
"1704513742-186","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","9. 報告
 若者向けの新商品をテレビで報告する。
 医者は彼にたばこをやめるようにと報告した。
 秘書に11時までに書類を作るように報告した。
 事故について詳しく警察に報告した。","JLPT N3 – Vocabulary Exercise 12","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-12/"
"1704513742-187","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","10. 見物
 先生の家を見物する時、手土産は何がいい？
 洋服が似合うかどうか、着て見物してみた。
 一日で京都を見物することはできない。
 最近、公衆電話を見物しなくなった。","JLPT N3 – Vocabulary Exercise 12","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-12/"
"1704513742-188","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","Answer Key:","JLPT N3 – Vocabulary Exercise 12","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-12/"
"1704513742-189","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","Question 1: 3
Question 2: 1
Question 3: 1
Question 4: 2
Question 5: 2
Question 6: 4
Question 7: 2
Question 8: 1
Question 9: 4
Question 10: 3","JLPT N3 – Vocabulary Exercise 12","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-12/"
"1704513742-190","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","Click here to download JLPT N3 Vocabulary Infographics Part 1 (free).","JLPT N3 – Vocabulary Exercise 12","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-12/"
"1704513742-191","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","Click here to download JLPT N3 Vocabulary Infographics Part 2 to part 12 (requires paid membership).","JLPT N3 – Vocabulary Exercise 12","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-12/"
"1704513745-192","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","1. 昔の写真を見て、「子供のころ、この公園でよく遊んだなあ｣と _______ なった。
 なつかしく
 うらやましく
 くやしく
 はずかしく","JLPT N3 – Vocabulary Exercise 11","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-11/"
"1704513745-193","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","2. 体の _______ が悪くて学校を休んだ。
 調子
 性質
 態度
 身分","JLPT N3 – Vocabulary Exercise 11","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-11/"
"1704513745-194","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","3. 会議のためあしたから一週間、部長とアメリカへ　_______ する。
 出席
 出勤
 出張
 出国","JLPT N3 – Vocabulary Exercise 11","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-11/"
"1704513745-195","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","4. 町を _______ していたら、山本さんに会った。
 ぐらぐら
 がらがら
 ばらばら
 ぶらぶら","JLPT N3 – Vocabulary Exercise 11","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-11/"
"1704513745-196","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","5. 最近、彼の新しい映画が広く _______ を集めている。
 伝言
 応援
 注目
 世話","JLPT N3 – Vocabulary Exercise 11","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-11/"
"1704513745-197","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","_____ に意味が最も近いものを、１・２・３・４から一つえらびなさい。","JLPT N3 – Vocabulary Exercise 11","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-11/"
"1704513745-198","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","6. 山田さんはぜったいに来ると思います。
 すぐに
 たぶん
 かならず
 あとから","JLPT N3 – Vocabulary Exercise 11","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-11/"
"1704513745-199","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","7. そんなひどいことをされたら、怒るのが当たり前だ。
 無駄
 自由
 まし
 当然","JLPT N3 – Vocabulary Exercise 11","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-11/"
"1704513745-200","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","8. このCDの中で一番気に入っている曲はこれです。
 人気がある
 好きな
 よく覚えている
 楽しい","JLPT N3 – Vocabulary Exercise 11","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-11/"
"1704513745-201","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","9. 芝生の雑草をのぞく。
 抜く
 楽しむ
 防ぐ
 育てる","JLPT N3 – Vocabulary Exercise 11","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-11/"
"1704513745-202","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","10. 二台の車が衝突した。
 ぶつかった
 とまった
 こわれた
 うごいた","JLPT N3 – Vocabulary Exercise 11","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-11/"
"1704513745-203","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","Answer Key:","JLPT N3 – Vocabulary Exercise 11","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-11/"
"1704513745-204","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","Question 1: 1
Question 2: 1
Question 3: 3
Question 4: 4
Question 5: 3
Question 6: 3
Question 7: 4
Question 8: 2
Question 9: 1
Question 10: 1","JLPT N3 – Vocabulary Exercise 11","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-11/"
"1704513745-205","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","Click here to download JLPT N3 Vocabulary Infographics Part 1 (free).","JLPT N3 – Vocabulary Exercise 11","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-11/"
"1704513745-206","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","Click here to download JLPT N3 Vocabulary Infographics Part 2 to part 12 (requires paid membership).","JLPT N3 – Vocabulary Exercise 11","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-11/"
"1704513745-207","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","New words:","JLPT N3 – Vocabulary Exercise 11","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-11/"
"1704513745-208","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","昔 (mukashi): olden days, former","JLPT N3 – Vocabulary Exercise 11","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-11/"
"1704513745-209","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","懐かしい (natsukashii): dear (old), beloved","JLPT N3 – Vocabulary Exercise 11","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-11/"
"1704513745-210","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","羨ましい (urayamashii): jealous, envious","JLPT N3 – Vocabulary Exercise 11","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-11/"
"1704513745-211","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","恥ずかしい (hazukashii): embarrassing, ashamed","JLPT N3 – Vocabulary Exercise 11","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-11/"
"1704513745-212","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","調子 (choushi): condition, state of health","JLPT N3 – Vocabulary Exercise 11","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-11/"
"1704513745-213","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","性質 (seishitsu): nature, disposition","JLPT N3 – Vocabulary Exercise 11","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-11/"
"1704513745-214","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","態度 (taido): attitude, manner","JLPT N3 – Vocabulary Exercise 11","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-11/"
"1704513745-215","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","身分 (mibun): social position, social status","JLPT N3 – Vocabulary Exercise 11","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-11/"
"1704513745-216","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","部長 (buchou): head of a section or department","JLPT N3 – Vocabulary Exercise 11","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-11/"
"1704513745-217","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","出席 (shusseki): to attend, to appear","JLPT N3 – Vocabulary Exercise 11","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-11/"
"1704513745-218","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","出勤 (shukkin): going to work, reporting to work","JLPT N3 – Vocabulary Exercise 11","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-11/"
"1704513745-219","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","出張 (shucchou): business trip","JLPT N3 – Vocabulary Exercise 11","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-11/"
"1704513745-220","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","出国 (shukkoku): departure from a country","JLPT N3 – Vocabulary Exercise 11","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-11/"
"1704513745-221","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","ぐらぐら (guragura): tottering, shaking","JLPT N3 – Vocabulary Exercise 11","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-11/"
"1704513745-222","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","がらがら (garagara): with a clatter, with a rattle","JLPT N3 – Vocabulary Exercise 11","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-11/"
"1704513745-223","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","ばらばら (barabara): scattered, disperse","JLPT N3 – Vocabulary Exercise 11","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-11/"
"1704513745-224","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","ぶらぶら (burabura): dangling heavily","JLPT N3 – Vocabulary Exercise 11","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-11/"
"1704513745-225","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","最近 (saikin): recently, lately","JLPT N3 – Vocabulary Exercise 11","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-11/"
"1704513745-226","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","集める (atsumeru): to collect, to assemble","JLPT N3 – Vocabulary Exercise 11","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-11/"
"1704513745-227","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","伝言 (dengon): verbal message, word (from someone)","JLPT N3 – Vocabulary Exercise 11","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-11/"
"1704513745-228","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","応援 (ouen): assistance, help","JLPT N3 – Vocabulary Exercise 11","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-11/"
"1704513745-229","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","注目 (chuumoku): notice, attention","JLPT N3 – Vocabulary Exercise 11","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-11/"
"1704513745-230","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","世話 (sewa): looking after, help","JLPT N3 – Vocabulary Exercise 11","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-11/"
"1704513745-231","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","絶対に (zettai ni): absolutely, unconditionally","JLPT N3 – Vocabulary Exercise 11","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-11/"
"1704513745-232","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","多分 (tabun): perhaps, probably","JLPT N3 – Vocabulary Exercise 11","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-11/"
"1704513745-233","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","必ず (kanarazu): certainly, without fail","JLPT N3 – Vocabulary Exercise 11","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-11/"
"1704513745-234","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","ひどい (hidoi): cruel, heartless","JLPT N3 – Vocabulary Exercise 11","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-11/"
"1704513745-235","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","怒る (okoru): to get angry, to get mad","JLPT N3 – Vocabulary Exercise 11","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-11/"
"1704513745-236","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","当たり前 (atarimae): natural, reasonable","JLPT N3 – Vocabulary Exercise 11","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-11/"
"1704513745-237","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","無駄 (muda): futility, waste","JLPT N3 – Vocabulary Exercise 11","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-11/"
"1704513745-238","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","自由 (jiyuu): freedom","JLPT N3 – Vocabulary Exercise 11","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-11/"
"1704513745-239","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","まし (mashi): better, preferable","JLPT N3 – Vocabulary Exercise 11","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-11/"
"1704513745-240","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","当然 (touzen): natural, as a matter of course","JLPT N3 – Vocabulary Exercise 11","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-11/"
"1704513745-241","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","気に入る (ki ni iru): to like, to be pleased with","JLPT N3 – Vocabulary Exercise 11","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-11/"
"1704513745-242","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","曲 (kyoku): song, piece of music","JLPT N3 – Vocabulary Exercise 11","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-11/"
"1704513745-243","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","人気 (ninki): popularity, public favor","JLPT N3 – Vocabulary Exercise 11","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-11/"
"1704513745-244","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","覚える (oboeru): to remember","JLPT N3 – Vocabulary Exercise 11","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-11/"
"1704513745-245","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","芝生 (shibafu): lawn","JLPT N3 – Vocabulary Exercise 11","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-11/"
"1704513745-246","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","除く (nozoku): to remove","JLPT N3 – Vocabulary Exercise 11","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-11/"
"1704513745-247","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","雑草 (zassou): weed","JLPT N3 – Vocabulary Exercise 11","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-11/"
"1704513745-248","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","抜く (nuku): to pull out","JLPT N3 – Vocabulary Exercise 11","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-11/"
"1704513745-249","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","楽しむ (tanoshimu): to enjoy (oneself)","JLPT N3 – Vocabulary Exercise 11","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-11/"
"1704513745-250","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","防ぐ (fusegu): to defend oneself","JLPT N3 – Vocabulary Exercise 11","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-11/"
"1704513745-251","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","育てる (sodateru): to raise, to bring up","JLPT N3 – Vocabulary Exercise 11","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-11/"
"1704513745-252","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","衝突 (shoutotsu): collision, crash","JLPT N3 – Vocabulary Exercise 11","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-11/"
"1704513745-253","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","ぶつかる (butsukaru): to bump into, to run into","JLPT N3 – Vocabulary Exercise 11","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-11/"
"1704513745-254","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","止まる (tomaru): to stop, to come to a halt","JLPT N3 – Vocabulary Exercise 11","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-11/"
"1704513745-255","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","壊れる (kowareru): to be broken, to break","JLPT N3 – Vocabulary Exercise 11","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-11/"
"1704513745-256","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","動く (ugoku): to move, to stir","JLPT N3 – Vocabulary Exercise 11","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-11/"
"1704513745-257","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","Click here to download JLPT N3 Grammar Ebook (preview version).","JLPT N3 – Vocabulary Exercise 11","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-11/"
"1704513745-258","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","Click here to download JLPT N3 Grammar Audio Lesson Part 1 (free).","JLPT N3 – Vocabulary Exercise 11","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-11/"
"1704513745-259","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","Click here to download JLPT N3 Grammar Audio Lesson Part 2 to Part 11 (requires paid membership).","JLPT N3 – Vocabulary Exercise 11","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-11/"
"1704513745-260","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","Click here to download JLPT N3 Vocabulary Audio Lesson Part 1 (free).","JLPT N3 – Vocabulary Exercise 11","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-11/"
"1704513745-261","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","Click here to download JLPT N3 Vocabulary Audio Lesson Part 2 to Part 26 (requires paid membership).","JLPT N3 – Vocabulary Exercise 11","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-11/"
"1704513750-262","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","_____ に意味が最も近いものを、１・２・３・４から一つえらびなさい。","JLPT N3 – Vocabulary Exercise 10","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-10/"
"1704513750-263","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","1. とてもおそろしい経験をした。
 たのしい
 うれしい
 はずかしい
 こわい","JLPT N3 – Vocabulary Exercise 10","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-10/"
"1704513750-264","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","2. 書類をみんなで整理した。
 数えて
 片付けた
 運んだ
 探した","JLPT N3 – Vocabulary Exercise 10","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-10/"
"1704513750-265","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","3. 店の手前に銀行がある。
 向こう側
 右側
 こちら側
 左側","JLPT N3 – Vocabulary Exercise 10","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-10/"
"1704513750-266","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","4. 彼にはらくな仕事を頼んだ。
 だいじな
 こまかい
 かんたんな
 あたらしい","JLPT N3 – Vocabulary Exercise 10","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-10/"
"1704513750-267","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","5. もう会議が始まっていますから、そっと中に入ってください。
 後ろから
 急いで
 静かに
 一人ずつ","JLPT N3 – Vocabulary Exercise 10","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-10/"
"1704513750-268","https://japanesetest4you.com/category/jlpt-n3/jlpt-n3-vocabulary-test/page/1/","次の言葉の使い方として最もよいものを、１・２・３・４から一つえらびなさい。","JLPT N3 – Vocabulary Exercise 10","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n3-vocabulary-exercise-10/"
