web-scraper-order,web-scraper-start-url,question,exercise,exercise-href
"1708214650-152","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-grammar-test/page/1/","3. 男１　「営業部の山下さんをお願いしたいのですが。」
男２　「申し訳ありません、山下はただいま会議で席を外しております。戻りましたらこちらからお電話_______　。」
男１　「はい、お願いします。」
 いたしましょうか
 申しましょうか
 くださいませんか
 いただきませんか","JLPT N2 – Grammar Exercise 16","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-grammar-exercise-16/"
"1708214650-153","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-grammar-test/page/1/","4. わたしは、ストレスは悪い　_______　思っていたので、良いストレスもあると知って驚いた。
 ものだとなんて
 ものだとばかり
 などのことだと
 のみでのことだと","JLPT N2 – Grammar Exercise 16","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-grammar-exercise-16/"
"1708214650-154","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-grammar-test/page/1/","5. 受講料は、無料です。_______　、資料代５００円をいただきます。
 ただし
 および
 すなわち
 あるいは","JLPT N2 – Grammar Exercise 16","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-grammar-exercise-16/"
"1708214650-155","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-grammar-test/page/1/","6. 期末レポートの提出期限が迫っているので、遊びにいく　_______　。
 ことでもない
 ばかりじゃない
 どころじゃない
 ものではない","JLPT N2 – Grammar Exercise 16","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-grammar-exercise-16/"
"1708214650-156","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-grammar-test/page/1/","7. 北川市は、かつては人口５千人の小さな村_______　が、今では人口５０万人の大都市だ。
 でもなかった
 よりほかなかった
 にすぎなかった
 ばかりではなかった","JLPT N2 – Grammar Exercise 16","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-grammar-exercise-16/"
"1708214650-157","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-grammar-test/page/1/","8. 最近ネットショップを始めたけど、それは仕事_______　遊びのようなものだ。
 にかかわらず
 どころか
 にあたって
 というより","JLPT N2 – Grammar Exercise 16","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-grammar-exercise-16/"
"1708214650-158","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-grammar-test/page/1/","9. 月の光もない夜、一人で墓地を通るときの怖さ_______　。
 といえばない
 というならない
 といえない
 といったらない","JLPT N2 – Grammar Exercise 16","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-grammar-exercise-16/"
"1708214650-159","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-grammar-test/page/1/","10. 試合に出ると決めた　_______　、気持ちを引き締めて頑張らないといけない。
 からして
 からには
 からすると
 からいって","JLPT N2 – Grammar Exercise 16","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-grammar-exercise-16/"
"1708214650-160","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-grammar-test/page/1/","Answer Key:","JLPT N2 – Grammar Exercise 16","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-grammar-exercise-16/"
"1708214650-161","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-grammar-test/page/1/","Question 1: 1
Question 2: 2
Question 3: 1
Question 4: 2
Question 5: 1
Question 6: 3
Question 7: 3
Question 8: 4
Question 9: 4
Question 10: 2","JLPT N2 – Grammar Exercise 16","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-grammar-exercise-16/"
"1708214650-162","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-grammar-test/page/1/","Download JTest4You’s N2 grammar ebook (1,617 pages)","JLPT N2 – Grammar Exercise 16","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-grammar-exercise-16/"
"1708214653-163","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-grammar-test/page/1/","1. 失敗_______　、新しい発明が生まれることもある。
 をこめて
 を通じて
 をはじめ
 をもとに","JLPT N2 – Grammar Exercise 15","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-grammar-exercise-15/"
"1708214653-164","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-grammar-test/page/1/","2. せっかくみんなが集まったのだから、遠慮深い話 _______　、つまらないでしょう。
 ばかりしていては
 ばかりするには
 ばかりか
 ばかりでなく","JLPT N2 – Grammar Exercise 15","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-grammar-exercise-15/"
"1708214653-165","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-grammar-test/page/1/","3. 哲学IIの授業は、哲学Iの単位を取得_______　、受けることができません。
 してからか
 してからでないと
 してからで
 してからでなくて","JLPT N2 – Grammar Exercise 15","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-grammar-exercise-15/"
"1708214653-166","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-grammar-test/page/1/","4. 山田　「今夜の連休、木村さんは温泉に行くみたいだよ。森さんはどこか行かないの？」
森　「_______　ものなら行きたいけど、今度の連休は仕事が入っちゃたんだよね。」
 行く
 行こう
 行ける
 行きたい","JLPT N2 – Grammar Exercise 15","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-grammar-exercise-15/"
"1708214653-167","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-grammar-test/page/1/","5. 現在、数量限定半額セールを実施中。商品が　_______　終了しますので、お早めに。
 なくなり次第
 なくなった以上
 なくなるうちに
 なくなっては","JLPT N2 – Grammar Exercise 15","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-grammar-exercise-15/"
"1708214653-168","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-grammar-test/page/1/","6. 上司にほめられて、うれしくない_______　でしょう。
 わけではない
 わけにはいかない
 わけにもいかない
 わけがない","JLPT N2 – Grammar Exercise 15","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-grammar-exercise-15/"
"1708214653-169","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-grammar-test/page/1/","7. 「自分がされてうれしいことは相手もうれしい」とつい_______　だが、相手が嫌がる場合もあるので、気をつけようと思う。
 思っているところ
 思ってしまいがち
 思いたがるおそれ
 思うしかないため","JLPT N2 – Grammar Exercise 15","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-grammar-exercise-15/"
"1708214653-170","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-grammar-test/page/1/","8. 人暮らしを_______　、親のありがたさに気づいた。
 して以来
 してからでないと
 してしようがなって
 してはじめて","JLPT N2 – Grammar Exercise 15","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-grammar-exercise-15/"
"1708214653-171","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-grammar-test/page/1/","9. 未成年者の飲酒は、法律_______　、禁じられている。
 にとって
 によって
 につけて
 にむけて","JLPT N2 – Grammar Exercise 15","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-grammar-exercise-15/"
"1708214653-172","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-grammar-test/page/1/","10. 彼はスポーツはあまりできないが、映画や音楽など　_______　芸術的な才能がある。
 といった
 とした
 とすれば
 といったら","JLPT N2 – Grammar Exercise 15","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-grammar-exercise-15/"
"1708214653-173","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-grammar-test/page/1/","Answer Key:","JLPT N2 – Grammar Exercise 15","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-grammar-exercise-15/"
"1708214653-174","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-grammar-test/page/1/","Question 1: 4
Question 2: 1
Question 3: 2
Question 4: 3
Question 5: 1
Question 6: 4
Question 7: 2
Question 8: 4
Question 9: 2
Question 10: 1","JLPT N2 – Grammar Exercise 15","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-grammar-exercise-15/"
"1708214653-175","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-grammar-test/page/1/","Download JTest4You’s N2 grammar ebook (1,617 pages)","JLPT N2 – Grammar Exercise 15","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-grammar-exercise-15/"
"1708214655-176","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-grammar-test/page/1/","1. この仕事は誰_______　、慣れるまでは大変なんだから、諦めずに頑張りなさい。
 だって
 さえ
 よりも
 きり","JLPT N2 – Grammar Exercise 14","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-grammar-exercise-14/"
"1708214655-177","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-grammar-test/page/1/","2. 東京病院では、現在事務職員を募集しています。詳細は、ホームページを_______　か、直接お電話でお問い合わせください。
 拝見する
 ご覧いただく
 ご覧に入れる
 見せてくださる","JLPT N2 – Grammar Exercise 14","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-grammar-exercise-14/"
"1708214655-178","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-grammar-test/page/1/","3. この分厚い小説は、一週間では読み　_______　と思う。
 だせない
 こめない
 きれない
 かけない","JLPT N2 – Grammar Exercise 14","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-grammar-exercise-14/"
"1708214655-179","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-grammar-test/page/1/","4. この論文、読んだ_______　読んだが、内容がよく分からなかった。
 だけは
 ばかりは
 ことは
 ものは","JLPT N2 – Grammar Exercise 14","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-grammar-exercise-14/"
"1708214655-180","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-grammar-test/page/1/","5. この料理はとても簡単で、鶏肉と卵_______　あればすぐに作れます。
 にも
 こそ
 とも
 さえ","JLPT N2 – Grammar Exercise 14","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-grammar-exercise-14/"
"1708214655-181","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-grammar-test/page/1/","6. 京都は季節_______　、美しい景色が楽しめる素晴らしいところだ。
 をもとに
 をとわず
 をこめて
 をけいきに","JLPT N2 – Grammar Exercise 14","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-grammar-exercise-14/"
"1708214655-182","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-grammar-test/page/1/","7. わたしの知っている_______　、彼女はまだ独身で彼氏もいないはずだ。
 限りでは
 以上では
 次第では
 ようでは","JLPT N2 – Grammar Exercise 14","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-grammar-exercise-14/"
"1708214655-183","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-grammar-test/page/1/","8. このメーカーのヘルメットは、安全性_______　、他のどのメーカーの製品よりも優れている。
 に沿って
 に向けて
 にわたって
 において","JLPT N2 – Grammar Exercise 14","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-grammar-exercise-14/"
"1708214655-184","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-grammar-test/page/1/","9. 鉄道会社と自治体による長期間の論議_______　、新駅の建設が決定された。
 をめぐり
 を込めて
 の末に
 のことで","JLPT N2 – Grammar Exercise 14","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-grammar-exercise-14/"
"1708214655-185","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-grammar-test/page/1/","10. 妹　「お姉ちゃん、パソコン貸して。」
姉　「いいよ。あ、あとでわたしも使うから、電源は　_______　。」
妹　「わかった。」
 入れてからにして
 入れたままにしておいて
 入れたつもりでいて
 入れなきゃならなくて","JLPT N2 – Grammar Exercise 14","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-grammar-exercise-14/"
"1708214655-186","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-grammar-test/page/1/","Answer Key:","JLPT N2 – Grammar Exercise 14","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-grammar-exercise-14/"
"1708214655-187","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-grammar-test/page/1/","Question 1: 1
Question 2: 2
Question 3: 3
Question 4: 3
Question 5: 4
Question 6: 2
Question 7: 1
Question 8: 4
Question 9: 3
Question 10: 2","JLPT N2 – Grammar Exercise 14","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-grammar-exercise-14/"
"1708214655-188","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-grammar-test/page/1/","Download JTest4You’s N2 grammar ebook (1,617 pages)","JLPT N2 – Grammar Exercise 14","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-grammar-exercise-14/"
"1708214658-189","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-grammar-test/page/1/","1. 旅を　_______　、青い海が見える静かでのんびりしたところがいい。
 したばかりに
 するなら
 すると
 したからには","JLPT N2 – Grammar Exercise 13","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-grammar-exercise-13/"
"1708214658-190","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-grammar-test/page/1/","2. 一年間、勉強に励んだ_______　、念願の大学に合格した。
 かいがあって
 からみると
 ほどでなくても
 かぎりでは","JLPT N2 – Grammar Exercise 13","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-grammar-exercise-13/"
"1708214658-191","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-grammar-test/page/1/","3. 傘を持ってこなかった日　_______　、よく雨が降る。
 にとって
 にかぎって
 について
 にかけて","JLPT N2 – Grammar Exercise 13","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-grammar-exercise-13/"
"1708214658-192","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-grammar-test/page/1/","4. ご予算に合わせて、花束をお作ります。送料無料で日にち指定の全国発送も_______　。
 申し上げます
 差し上げます
 いただけます
 うけたまわります","JLPT N2 – Grammar Exercise 13","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-grammar-exercise-13/"
"1708214658-193","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-grammar-test/page/1/","5. 彼女はケーキ作りがとても上手なのだが、甘いものが好きなのか_______　、そうでもない。
 とすれば
 といえば
 のようで
 のらしく","JLPT N2 – Grammar Exercise 13","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-grammar-exercise-13/"
"1708214658-194","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-grammar-test/page/1/","6. 女１　「このシャツ、かわいい。でも、会社に着ていくには派手かな。」
女２　「うん。デートで着る　_______　、仕事には派手すぎるよ。」
 にしては
 としたら
 ならともかく
 からとはいえ","JLPT N2 – Grammar Exercise 13","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-grammar-exercise-13/"
"1708214658-195","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-grammar-test/page/1/","7. A遊園地の昨年の入場者は、１０００万人_______　上った。
 に
 で
 が
 と","JLPT N2 – Grammar Exercise 13","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-grammar-exercise-13/"
"1708214658-196","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-grammar-test/page/1/","8. 司会者　「お二人は、子供が外で遊ばなくなったのはなぜだと思いますか。」
山田　「子供が安心して遊べる場所がなくなったからだと思います。」
西川　「確かに　_______　が、遊びの種類が変わったことも理由の一つだと思います。」
 そうします
 そのつもりです
 それもあるかもしれません
 それではありません","JLPT N2 – Grammar Exercise 13","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-grammar-exercise-13/"
"1708214658-197","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-grammar-test/page/1/","9. それまでできなかったことができる　_______　なるには、時間と努力が必要だ。
 ために
 ように
 くせに
 ばかりに","JLPT N2 – Grammar Exercise 13","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-grammar-exercise-13/"
"1708214658-198","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-grammar-test/page/1/","10. お忙しい中、わざわざ　_______　、ありがとうございます。
 参ってさしあげて
 来られてくださって
 おいでくださって
 来てさしあげて","JLPT N2 – Grammar Exercise 13","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-grammar-exercise-13/"
"1708214658-199","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-grammar-test/page/1/","Answer Key:","JLPT N2 – Grammar Exercise 13","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-grammar-exercise-13/"
"1708214658-200","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-grammar-test/page/1/","Question 1: 2
Question 2: 1
Question 3: 2
Question 4: 4
Question 5: 2
Question 6: 3
Question 7: 1
Question 8: 3
Question 9: 2
Question 10: 3","JLPT N2 – Grammar Exercise 13","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-grammar-exercise-13/"
"1708214658-201","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-grammar-test/page/1/","Download JTest4You’s N2 grammar ebook (1,617 pages)","JLPT N2 – Grammar Exercise 13","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-grammar-exercise-13/"
"1708214661-202","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-grammar-test/page/1/","1. このごろ、ちょっと太り　_______　でダイエットをはじめることにした。
 っぽい
 ぎみ
 うる
 かねて","JLPT N2 – Grammar Exercise 12","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-grammar-exercise-12/"
"1708214661-203","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-grammar-test/page/1/","2. 年度末になり、やる　_______　仕事が山積みで毎日残業だ。
 わけ
 たびに
 べき
 なりの","JLPT N2 – Grammar Exercise 12","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-grammar-exercise-12/"
"1708214661-204","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-grammar-test/page/1/","3. 経済大国になったからといって、すべての国民が豊かになった　_______　。
 はずではない
 ことではない
 ものではない
 わけではない","JLPT N2 – Grammar Exercise 12","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-grammar-exercise-12/"
"1708214661-205","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-grammar-test/page/1/","4. 女１　「まだ切符買ってないの？もう電車来ちゃうよ。早く早く。」
女２　「まだ５分もあるでしょう。そんなに_______　。」
 急がせないでよ
 急がせられないのかな
 急がなくちゃね
 急がされるんだから","JLPT N2 – Grammar Exercise 12","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-grammar-exercise-12/"
"1708214661-206","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-grammar-test/page/1/","5. 日本人の友達ができた_______　、日本語の会話が上手になった。
 せいで
 おかげで
 ばかりに
 ためには","JLPT N2 – Grammar Exercise 12","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-grammar-exercise-12/"
"1708214661-207","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-grammar-test/page/1/","6. 夫　「行ってきます」
妻　「え？会社、行くの？まだ熱があるんでしょう？」
夫　「大事な会議があるから、_______　んだ。」
 休んでもおかしくない
 休みっこない
 休むわけにはいかない
 休むほかない","JLPT N2 – Grammar Exercise 12","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-grammar-exercise-12/"
"1708214661-208","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-grammar-test/page/1/","7. 日本において自動車は左側を通行する　_______　。
 ことになっている
 というものだ
 ことにあったている
 ほどではない","JLPT N2 – Grammar Exercise 12","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-grammar-exercise-12/"
"1708214661-209","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-grammar-test/page/1/","8. いくら努力しても上達しない_______　、あきらめるしかないだろう。
 ようなら
 一方では
 あまりに
 以上は","JLPT N2 – Grammar Exercise 12","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-grammar-exercise-12/"
"1708214661-210","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-grammar-test/page/1/","9. この仕事を任せられる人は彼_______　ほかにはいない。
 にしても
 にともなって
 をのぞいて
 からといって","JLPT N2 – Grammar Exercise 12","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-grammar-exercise-12/"
"1708214661-211","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-grammar-test/page/1/","10. うちの犬は、わたしが_______　、寂しそうな目でわたしを見る。
 出かけるところに
 出かけようとしたまま
 出かけるところみたいで
 出かけようとするたびに","JLPT N2 – Grammar Exercise 12","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-grammar-exercise-12/"
"1708214661-212","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-grammar-test/page/1/","Answer Key:","JLPT N2 – Grammar Exercise 12","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-grammar-exercise-12/"
"1708214661-213","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-grammar-test/page/1/","Question 1: 2
Question 2: 3
Question 3: 4
Question 4: 1
Question 5: 2
Question 6: 3
Question 7: 1
Question 8: 1
Question 9: 3
Question 10: 4","JLPT N2 – Grammar Exercise 12","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-grammar-exercise-12/"
"1708214661-214","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-grammar-test/page/1/","Download JTest4You’s N2 grammar ebook (1,617 pages)","JLPT N2 – Grammar Exercise 12","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-grammar-exercise-12/"
"1708214664-215","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-grammar-test/page/1/","1. 最近、彼は「会社をやめて株　_______　で生きていく」と言っている。
 とか
 もの
 こと
 うえ","JLPT N2 – Grammar Exercise 11","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-grammar-exercise-11/"
"1708214664-216","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-grammar-test/page/1/","2. 砂糖、塩、しょうゆ、みそ、これらは日本食を作る_______　調味料です。
 のに欠かせない
 ことは欠かさない
 のを欠かさない
 ことも欠かせない","JLPT N2 – Grammar Exercise 11","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-grammar-exercise-11/"
"1708214664-217","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-grammar-test/page/1/","3. 明日は大事な発表会なので、徹夜し　_______　きちんとした資料を作らなければならない。
 ながら
 てでも
 てまで
 ようものなら","JLPT N2 – Grammar Exercise 11","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-grammar-exercise-11/"
"1708214664-218","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-grammar-test/page/1/","4. この曲を聞く　_______　、ふるさとのことを思い出す。
 うちに
 あいだに
 たびに
 ところに","JLPT N2 – Grammar Exercise 11","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-grammar-exercise-11/"
"1708214664-219","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-grammar-test/page/1/","5. この２週間、寒い日が続いているせいで、野菜の値段が上がる_______　。
 ことだ
 がちだ
 まいか
 一方だ","JLPT N2 – Grammar Exercise 11","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-grammar-exercise-11/"
"1708214664-220","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-grammar-test/page/1/","6. 女１　「ねえ見て、このゲーム。面白そうだから、買っちゃった。」
女２　「あ、それって、最近雑誌_______　よく取り上げられてるゲームでしょう？」
 か何かを
 や何かで
 か何かか
 や何かは","JLPT N2 – Grammar Exercise 11","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-grammar-exercise-11/"
"1708214664-221","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-grammar-test/page/1/","7. 今はインターネット　_______　、世界中に情報を発信することが可能になった。
 をとおして
 にそって
 のもとで
 とともに","JLPT N2 – Grammar Exercise 11","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-grammar-exercise-11/"
"1708214664-222","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-grammar-test/page/1/","8. 映画の上映_______　、試写会が行われた。
 にこたえて
 にしたがって
 にわたって
 にさきだって","JLPT N2 – Grammar Exercise 11","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-grammar-exercise-11/"
"1708214664-223","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-grammar-test/page/1/","9. 悩んでいるときは、誰かに話を_______　気持ちが楽になる場合もある。
 聞いてあげることは
 聞いてもらうことで
 聞いてくれることに
 聞いてやることが","JLPT N2 – Grammar Exercise 11","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-grammar-exercise-11/"
"1708214664-224","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-grammar-test/page/1/","10. 今日は午後から晴れるという予報だったが、午後になっても雨はやまず、むしろ　_______　ばかりだった。
 強い
 強く
 強かった
 強くなる","JLPT N2 – Grammar Exercise 11","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-grammar-exercise-11/"
"1708214664-225","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-grammar-test/page/1/","Answer Key:","JLPT N2 – Grammar Exercise 11","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-grammar-exercise-11/"
"1708214664-226","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-grammar-test/page/1/","Question 1: 1
Question 2: 1
Question 3: 2
Question 4: 3
Question 5: 4
Question 6: 2
Question 7: 1
Question 8: 4
Question 9: 2
Question 10: 4","JLPT N2 – Grammar Exercise 11","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-grammar-exercise-11/"
"1708214664-227","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-grammar-test/page/1/","Download JTest4You’s N2 grammar ebook (1,617 pages)","JLPT N2 – Grammar Exercise 11","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-grammar-exercise-11/"
"1708214667-228","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-grammar-test/page/1/","1. 私たちの目標は競争に打ち勝つことでもなければお金を儲けることでもありません。可能な _______ すごい製品を作ることだ。
 あまり
 ほど
 はず
 かぎり","JLPT N2 – Grammar Exercise 10","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-grammar-exercise-10/"
"1708214667-229","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-grammar-test/page/1/","2. しっ、静かに。少し前に赤ちゃんがやっと _______ ところなんだから。
 寝て
 寝た
 寝ている
 寝る‹","JLPT N2 – Grammar Exercise 10","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-grammar-exercise-10/"
"1708214667-230","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-grammar-test/page/1/","3. 千葉くんは何かにすさまじく集中した _______ 、急にそっぽを向いたりする。
 かと思いながら
 かと思うなら
 かと思うと
 かと思ったとたん","JLPT N2 – Grammar Exercise 10","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-grammar-exercise-10/"
"1708214667-231","https://japanesetest4you.com/category/jlpt-n2/jlpt-n2-grammar-test/page/1/","4. スケジュールがつまっているが、兄が結婚するので、国に _______ ものなら帰りたい。
 帰れる
 帰る
 帰りたい
 帰ろう","JLPT N2 – Grammar Exercise 10","https://japanesetest4you.com/japanese-language-proficiency-test-jlpt-n2-grammar-exercise-10/"
